Geo Point;Name;Name (en);Name (fr);IATA code;ICAO code;Wikipedia id;Wikidata id;Website;Phone;Operator;Description;Edit in OSM;Source;other_tags;Country;Country code
9.7689902, 1.0931234;Aéroport de Niamtougou;Niamtougou International Airport;;LRL;DXNG;en:Niamtougou International Airport;Q956152;;;ASECNA;;https://www.openstreetmap.org/edit?node=283811659;Bing;"{""aeroway"": ""aerodrome"", ""aerodrome"": ""international"", ""military"": ""airfield"", ""fenced"": ""yes"", ""is_in:iso_3166_2"": ""TG-K"", ""aerodrome:type"": ""military/public"", ""ele"": ""462""}";Togo;TG
18.2519172, -71.1212986;Aeropuerto Internacional María Montez;María Montez International Airport;;BRX;MDBH;es:Aeropuerto Internacional María Montez;Q1030428;;;Aeropuertos Dominicanos Siglo XXI S.A. (Aerodom);;https://www.openstreetmap.org/edit?node=269154458;;"{""aeroway"": ""aerodrome"", ""aerodrome:type"": ""international"", ""ref"": ""BRX"", ""name:es"": ""Aeropuerto Internacional Mar\u00eda Montez"", ""ele"": ""3""}";Dominican Republic;DO
45.4618948, 18.8145777;Zračna luka Osijek;Osijek Airport;;OSI;LDOS;hr:Zračna luka Osijek;Q1423278;http://www.osijek-airport.hr;;;;https://www.openstreetmap.org/edit?node=244676676;;"{""aeroway"": ""aerodrome"", ""barrier"": ""fence"", ""area"": ""yes"", ""loc_name"": ""Klisa"", ""aerodrome:type"": ""international""}";Croatia;HR
-11.5910223, 27.5316839;Lubumbashi International Airport;;Aéroport international de Lubumbashi Luano;FBM;FZQA;en:Lubumbashi International Airport;Q738866;;;;;https://www.openstreetmap.org/edit?node=260724224;wikipedia;"{""aeroway"": ""aerodrome"", ""aerodrome:type"": ""public"", ""aerodrome"": ""international""}";Zaire;CD
-15.5046281, 167.2198441;Santo Pekoa International Airport;;;SON;NVSS;;Q2580525;;;Airports Vanuatu Limited;;https://www.openstreetmap.org/edit?node=303591635;ourairports.com;"{""note"": ""Sign says \""Pekoa International Airport\"" but IATA and ICAO codes refer to the island Santo."", ""length"": ""1988"", ""aeroway"": ""aerodrome"", ""aerodrome:type"": ""international""}";Vanuatu;VU
-18.5854657, -173.9629041;Vava'u International Airport;;;VAV;NFTV;en:Vava'u International Airport;Q2980547;;;;;https://www.openstreetmap.org/edit?node=255426575;wikipedia;"{""aeroway"": ""aerodrome"", ""alt_name"": ""Lupepau'u Airport"", ""aerodrome:type"": ""international"", ""ele"": ""72""}";Tonga;TO
35.6206527, -0.6188607;Aéroport Oran - Ahmed Ben Bella مطار وهران الدولي أحمد بن بلة;Oran - Ahmed Ben Bella Airport;Aéroport Oran - Ahmed Ben Bella;ORN;DAOO;ar:مطار وهران الدولي أحمد بن بلة;Q637028;;;مؤسسة تسيير مصالح مطارات الجزائر;;https://www.openstreetmap.org/edit?node=180712462;"IATA;wikipedia;ouraiports.com;Bing";"{""old_name:fr"": ""A\u00e9roport d'Oran - Es S\u00e9nia"", ""name:el"": ""\u0391\u03b5\u03c1\u03bf\u03b4\u03c1\u03cc\u03bc\u03b9\u03bf \u03c4\u03bf\u03c5 \u039f\u03c1\u03ac\u03bd \u00ab\u0391\u03c7\u03bc\u03ad\u03bd\u03c4 \u039c\u03c0\u03b5\u03bd \u039c\u03c0\u03ad\u03bb\u03b1\u00bb"", ""aeroway"": ""aerodrome"", ""old_name:ar"": ""\u0645\u0637\u0627\u0631 \u0648\u0647\u0631\u0627\u0646 \u0627\u0644\u062f\u0648\u0644\u064a \u0627\u0644\u0633\u0627\u0646\u064a\u0629"", ""aerodrome"": ""international"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0627\u0633 \u0633\u06cc\u0646\u06cc\u0627 \u0648\u0647\u0631\u0627\u0646"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0648\u0647\u0631\u0627\u0646 \u0627\u0644\u062f\u0648\u0644\u064a \u0623\u062d\u0645\u062f \u0628\u0646 \u0628\u0644\u0629"", ""aerodrome:type"": ""public"", ""name:de"": ""Flughafen Oran Es Senia""}";Algeria;DZ
7.1800181, 79.8843907;Bandaranaike International Airport;Bandaranaike International Airport;;CMB;VCBI;en:Bandaranaike International Airport;Q60900;https://www.airport.lk;;Airport and Aviation Services (Sri Lanka) Limited;;https://www.openstreetmap.org/edit?node=183539977;wikipedia;"{""size"": ""large"", ""name:si"": ""\u0db6\u0dab\u0dca\u0da9\u0dcf\u0dbb\u0db1\u0dcf\u0dba\u0d9a \u0da2\u0dcf\u0dad\u0dca\u200d\u0dba\u0db1\u0dca\u0dad\u0dbb \u0d9c\u0dd4\u0dc0\u0db1\u0dca\u0dad\u0ddc\u0da7\u0dd4\u0db4\u0dc5"", ""is_in"": ""Colombo, Sri Lanka"", ""internet_access"": ""wlan"", ""is_in:city"": ""Katunayake"", ""internet_access:ssid"": ""WiFi@BIA"", ""internet_access:fee"": ""no"", ""aeroway"": ""aerodrome"", ""ele"": ""8"", ""name:ta"": ""\u0baa\u0ba3\u0bcd\u0b9f\u0bbe\u0bb0\u0ba8\u0bbe\u0baf\u0b95\u0bcd\u0b95 \u0b9a\u0bb0\u0bcd\u0bb5\u0ba4\u0bc7\u0b9a \u0bb5\u0bbf\u0bae\u0bbe\u0ba9\u0ba8\u0bbf\u0bb2\u0bc8\u0baf\u0bae\u0bcd"", ""ref"": ""CMB"", ""aerodrome"": ""international""}";Sri Lanka;LK
35.7291701, -5.9203608;Aéroport Tanger Ibn Battouta ⴰⵣⴰⴳⵯⵣ ⴰⴳⵔⴰⵖⵍⴰⵏ ⵏ ⴱⵏⵓ ⴱⵟⵟⵓⵟⴰ مطار طنجة ابن بطوطة;Tangier Ibn Battouta Airport;Aéroport Tanger Ibn Battouta;TNG;GMTT;en:Tangier Ibn Battouta Airport;Q1433022;;;ONDA (Morocco);;https://www.openstreetmap.org/edit?node=197769543;wikipedia;"{""name:ber"": ""\u2d30\u2d63\u2d30\u2d33\u2d6f\u2d63 \u2d30\u2d33\u2d54\u2d30\u2d56\u2d4d\u2d30\u2d4f \u2d4f \u2d31\u2d4f\u2d53 \u2d31\u2d5f\u2d5f\u2d53\u2d5f\u2d30"", ""aeroway"": ""aerodrome"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0637\u0646\u062c\u0629 \u0627\u0628\u0646 \u0628\u0637\u0648\u0637\u0629"", ""name:de"": ""Flughafen Tanger-Boukalef"", ""aerodrome"": ""international"", ""closest_town"": ""Tangier"", ""aerodrome:type"": ""public"", ""ele"": ""19""}";Morocco;MA
18.2054699, -63.0539256;Clayton J. Lloyd International Airport;Clayton J. Lloyd International Airport;;AXA;TQPF;en:Clayton J. Lloyd International Airport;Q1657604;;;;;https://www.openstreetmap.org/edit?node=200693728;Bing;"{""name:el"": ""\u0394\u03b9\u03b5\u03b8\u03bd\u03ad\u03c2 \u0391\u03b5\u03c1\u03bf\u03b4\u03c1\u03cc\u03bc\u03b9\u03bf \u039a\u03bb\u03ad\u03b9\u03c4\u03bf\u03bd \u03a4\u03b6. \u039b\u03cc\u03b9\u03bd\u03c4"", ""aeroway"": ""aerodrome"", ""name:mk"": ""\u041c\u0435\u0453\u0443\u043d\u0430\u0440\u043e\u0434\u0435\u043d \u0430\u0435\u0440\u043e\u0434\u0440\u043e\u043c \u201e\u041a\u043b\u0435\u0458\u0442\u043e\u043d \u040f. \u041b\u043e\u0458\u0434\u201c"", ""old_name"": ""Anguilla Wallblake Airport"", ""ele"": ""38.7"", ""ref"": ""AXA"", ""vfr"": ""yes"", ""aerodrome:type"": ""international"", ""is_in"": ""The Valley, Anguilla""}";Anguilla;AI
37.0175057, -7.9705503;Aeroporto Internacional de Faro;Faro Airport;Aéroport de Faro;FAO;LPFR;pt:Aeroporto Internacional de Faro;Q667001;https://en.aeroportodefaro.com/;;VINCI;;https://www.openstreetmap.org/edit?node=183076614;;"{""name:pt"": ""Aeroporto Internacional de Faro"", ""name:nl"": ""Faro Airport"", ""addr:city"": ""Faro"", ""level"": ""3"", ""addr:postcode"": ""8001-701"", ""wheelchair"": ""yes"", ""name:de"": ""Flughafen Faro"", ""aeroway"": ""aerodrome"", ""name:it"": ""Aeroporto di Faro"", ""name:sv"": ""Faros Flygplats"", ""name:pl"": ""Port Lotniczy Faro"", ""ref"": ""FAO"", ""name:es"": ""Aeropuerto de Faro"", ""aerodrome"": ""international""}";Portugal;PT
4.7016012, -74.1466483;Aeropuerto Internacional El Dorado;El Dorado International Airport;;BOG;SKBO;es:Aeropuerto Internacional El Dorado;Q201785;https://eldorado.aero/;;Opain S.A.;;https://www.openstreetmap.org/edit?node=175759487;wikipedia;"{""international_flights"": ""yes"", ""aeroway"": ""aerodrome"", ""name:es"": ""Aeropuerto Internacional El Dorado"", ""aerodrome"": ""international"", ""closest_town"": ""Bogot\u00e1"", ""aerodrome:type"": ""military/public"", ""ele"": ""2628""}";Colombia;CO
43.4269477, -3.8203894;Aeropuerto de Santander (Seve Ballesteros-Cantabria);Santander Airport;;SDR;LEXJ;es:Aeropuerto de Santander;;;;;;https://www.openstreetmap.org/edit?node=167056577;;"{""aeroway"": ""aerodrome"", ""alt_name"": ""Aeropuerto de Santander"", ""loc_name"": ""Aeropuerto de Parayas"", ""type"": ""civil"", ""name:es"": ""Aeropuerto de Santander (Seve Ballesteros-Cantabria)"", ""aerodrome"": ""international""}";Spain;ES
6.7154026, -1.5904701;Kumasi Airport;Kumasi Airport;;KMS;DGSI;en:Kumasi Airport;Q1877066;;;;;https://www.openstreetmap.org/edit?node=163615539;;"{""aeroway"": ""aerodrome"", ""int_name"": ""Kumasi Airport"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""ele"": ""287.1""}";Ghana;GH
40.8503395, 111.8237196;呼和浩特白塔国际机场;Hohhot Baita International Airport;;HET;ZBHH;;;;;;;https://www.openstreetmap.org/edit?node=157544077;;"{""aeroway"": ""aerodrome"", ""aerodrome:type"": ""international""}";China;CN
-2.4448232, 32.9324279;Mwanza Airport;;;MWZ;HTMW;;;;;;;https://www.openstreetmap.org/edit?node=179263642;ourairports.com;"{""aeroway"": ""aerodrome"", ""aerodrome"": ""international""}";Tanzania, United Republic of;TZ
49.4982067, 11.0777491;Albrecht-Dürer-Airport Nürnberg;Albrecht Dürer Airport Nuremberg;Aéroport de Nuremberg;NUE;EDDN;de:Flughafen Nürnberg;Q265994;https://www.airport-nuernberg.de/;;Flughafen Nürnberg GmbH;;https://www.openstreetmap.org/edit?node=210192496;wikipedia;"{""int_name"": ""Albrecht D\u00fcrer Airport Nuremberg"", ""name:nl"": ""Luchthaven Neurenberg"", ""name:ja"": ""\u30cb\u30e5\u30eb\u30f3\u30d9\u30eb\u30af\u7a7a\u6e2f"", ""name:ms"": ""Lapangan Terbang Nurnberg"", ""aerodrome:type"": ""public"", ""name:it"": ""Aeroporto di Norimberga"", ""name:vi"": ""S\u00e2n bay Nuremberg"", ""name:ru"": ""\u041d\u044e\u0440\u043d\u0431\u0435\u0440\u0433"", ""name:pl"": ""Port lotniczy Norymberga"", ""name:de"": ""Albrecht-D\u00fcrer-Airport N\u00fcrnberg"", ""name:mk"": ""\u0410\u0435\u0440\u043e\u0434\u0440\u043e\u043c \u041d\u0438\u0440\u043d\u0431\u0435\u0440\u0433"", ""aerodrome"": ""international"", ""passengers"": ""3600000"", ""name:eo"": ""Flughaveno Nurenbergo"", ""ref"": ""NUE"", ""is_in"": ""N\u00fcrnberg,Bayern,Bundesrepublik Deutschland,Europe"", ""name:fi"": ""N\u00fcrnbergin lentoasema"", ""wheelchair"": ""yes"", ""fenced"": ""yes"", ""closest_town"": ""N\u00fcrnberg"", ""cargo_volume"": ""7596"", ""ele"": ""319"", ""note"": ""Flughafenumz\u00e4unung, einige Stellen geraten, bes. im osten"", ""aeroway"": ""aerodrome"", ""landuse"": ""airport"", ""name:zh"": ""\u7ebd\u4f26\u5821\u673a\u573a"", ""name:es"": ""Aeropuerto de N\u00faremberg""}";Germany;DE
45.6227313, 126.2472991;哈尔滨太平国际机场;Harbin Taiping International Airport;;HRB;ZYHB;en:Harbin Taiping International Airport;Q1156786;;;Civil Government;;https://www.openstreetmap.org/edit?node=221954233;wikipedia;"{""aeroway"": ""aerodrome"", ""ref"": ""HRB"", ""old_name"": ""\u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u042f\u043d\u044c\u0446\u0437\u044f\u0433\u0430\u043d"", ""name:ru"": ""\u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0422\u0430\u0439\u043f\u0438\u043d"", ""name:zh"": ""\u54c8\u5c14\u6ee8\u592a\u5e73\u56fd\u9645\u673a\u573a"", ""old_name:ru"": ""\u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u042f\u043d\u044c\u0446\u0437\u044f\u0433\u0430\u043d"", ""closest_town"": ""Harbin"", ""aerodrome:type"": ""international"", ""ele"": ""139""}";China;CN
40.8565331, 25.9566645;"Διεθνές Αεροδρόμιο Αλεξανδρούπολης ""Δημόκριτος""";"Alexandroupoli's International Airport ""Dimokritos""";;AXD;LGAL;en:Alexandroupolis International Airport;Q1430762;;;;;https://www.openstreetmap.org/edit?node=228240686;ourairports.com;"{""name:el"": ""\u0394\u03b9\u03b5\u03b8\u03bd\u03ad\u03c2 \u0391\u03b5\u03c1\u03bf\u03b4\u03c1\u03cc\u03bc\u03b9\u03bf \u0391\u03bb\u03b5\u03be\u03b1\u03bd\u03b4\u03c1\u03bf\u03cd\u03c0\u03bf\u03bb\u03b7\u03c2 \""\u0394\u03b7\u03bc\u03cc\u03ba\u03c1\u03b9\u03c4\u03bf\u03c2\"""", ""aeroway"": ""aerodrome"", ""name:es"": ""Aeropuerto Internacional de Alejandr\u00f3polis \""Dem\u00f3crito\"""", ""aerodrome"": ""international""}";Greece;GR
-2.1574281, -79.8842952;Aeropuerto Internacional José Joaquín de Olmedo;José Joaquín de Olmedo International Airport;;GYE;SEGU;es:Aeropuerto Internacional José Joaquín de Olmedo;;http://www.tagsa.aero/datosJJO.html;;TAGSA;;https://www.openstreetmap.org/edit?node=219191674;Sitio web TAGSA;"{""passengers"": ""3784224"", ""gns_classification"": ""AIRF"", ""is_in:country"": ""Ecuador"", ""wheelchair"": ""yes"", ""is_in:city"": ""Guayaquil"", ""is_in:country_code"": ""EC"", ""aerodrome:type"": ""public"", ""ele"": ""6"", ""is_in:state"": ""Provincia del Guayas"", ""gns_uni"": ""99147"", ""aeroway"": ""aerodrome"", ""old_name"": ""Aeropuerto Sim\u00f3n Bol\u00edvar"", ""aerodrome"": ""international"", ""is_in:iso_3166_2"": ""EC-G"", ""name:es"": ""Aeropuerto Internacional Jos\u00e9 Joaqu\u00edn de Olmedo"", ""is_in"": ""Guayaquil""}";;
32.8994893, -80.0436478;Charleston International Airport;Charleston International Airport;;CHS;KCHS;en:Charleston International Airport;Q1163183;;;Charleston County Aviation Authority;;https://www.openstreetmap.org/edit?node=224433585;wikipedia;"{""gnis:county_name"": ""Charleston"", ""gnis:feature_type"": ""Airport"", ""addr:state"": ""SC"", ""ele"": ""14"", ""aeroway"": ""aerodrome"", ""aerodrome:type"": ""international"", ""gnis:created"": ""09/01/1992"", ""gnis:feature_id"": ""1251866"", ""ref"": ""CHS"", ""is_in"": ""Charleston, South Carolina""}";United States;US
13.6867792, 44.1383639;مطار تعز الدولي;Ta'izz International Airport;;TAI;OYTZ;en:Ta'izz International Airport;Q521292;;;;;https://www.openstreetmap.org/edit?node=204339006;wikipedia;"{""aeroway"": ""aerodrome"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u062a\u0639\u0632 \u0627\u0644\u062f\u0648\u0644\u064a"", ""alt_name"": ""\u0645\u0637\u0627\u0631 \u062a\u0639\u0632 \u0627\u0644\u062f\u0648\u0644\u064a"", ""type"": ""public"", ""is_in"": ""Yemen \u0627\u0644\u064a\u0645\u0646"", ""closest_town"": ""Ta'izz"", ""aerodrome:type"": ""international"", ""ele"": ""1475""}";Yemen;YE
-0.1274, -78.3572664;Aeropuerto Internacional Mariscal Antonio José de Sucre;Mariscal Sucre International Airport;;UIO;SEQM;en:Mariscal Sucre International Airport;Q1547557;http://aeropuertoquito.com/;;Quiport;;https://www.openstreetmap.org/edit?node=214256485;;"{""ele"": ""2400"", ""aeroway"": ""aerodrome"", ""aerodrome:type"": ""public"", ""aerodrome"": ""international""}";Ecuador;EC
15.9658139, 48.7878841;مطار سيئون الدولي;Sayun International Airport;;GXF;OYSY;en:Seiyun Airport;Q2583928;;;;;https://www.openstreetmap.org/edit?node=205326542;;"{""aeroway"": ""aerodrome"", ""int_name"": ""Sayun Airport"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0633\u064a\u0626\u0648\u0646 \u0627\u0644\u062f\u0648\u0644\u064a"", ""aerodrome:type"": ""international""}";Yemen;YE
36.2015573, -95.8867094;Tulsa International Airport;;;TUL;KTUL;en:Tulsa International Airport;Q515522;;;;;https://www.openstreetmap.org/edit?node=224428692;;"{""source_ref"": ""geonames.usgs.gov"", ""aeroway"": ""aerodrome"", ""gnis:county_name"": ""Tulsa"", ""gnis:feature_type"": ""Airport"", ""gnis:created"": ""08/01/1994"", ""gnis:feature_id"": ""1102712"", ""addr:state"": ""OK"", ""aerodrome:type"": ""international"", ""ele"": ""192""}";United States;US
21.3329109, -157.9501445;Hickam Air Force Base;;;HIK;PHIK;;;;;;;https://www.openstreetmap.org/edit?node=222018196;;"{""ele"": ""4"", ""aeroway"": ""apron"", ""aerodrome:type"": ""military/public"", ""aerodrome"": ""international""}";United States;US
50.9009682, 4.4856853;Brussels Airport;Brussels Airport;Aéroport de Bruxelles-National;BRU;EBBR;en:Brussels Airport;;;;;;https://www.openstreetmap.org/edit?node=370594935;;"{""name:pt"": ""Aeroporto de Bruxelas"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0628\u0631\u0648\u0643\u0633\u0644 \u0627\u0644\u062f\u0648\u0644\u064a"", ""name:nl"": ""Internationale luchthaven Zaventem / Brussel-Nationaal"", ""name:ja"": ""\u30d6\u30ea\u30e5\u30c3\u30bb\u30eb\u7a7a\u6e2f"", ""name:ko"": ""\ube0c\ub93c\uc140 \uacf5\ud56d"", ""name:he"": ""\u05e0\u05de\u05dc \u05d4\u05ea\u05e2\u05d5\u05e4\u05d4 \u05e9\u05dc \u05d1\u05e8\u05d9\u05e1\u05dc"", ""name:cs"": ""Leti\u0161t\u011b Brusel"", ""aerodrome:type"": ""international"", ""name:la"": ""Aeroportus Bruxellarum"", ""official_name"": ""Brussels National Airport Zaventem"", ""name:uk"": ""\u0411\u0440\u044e\u0441\u0441\u0435\u043b\u044c\u0441\u044c\u043a\u0438\u0439 \u0430\u0435\u0440\u043e\u043f\u043e\u0440\u0442"", ""name:sk"": ""Letisko Brusel"", ""name:pl"": ""Port lotniczy Bruksela"", ""ele"": ""56"", ""name:sr"": ""\u0410\u0435\u0440\u043e\u0434\u0440\u043e\u043c \u0411\u0440\u0438\u0441\u0435\u043b"", ""name:mk"": ""\u0410\u0435\u0440\u043e\u0434\u0440\u043e\u043c \u0411\u0440\u0438\u0441\u0435\u043b"", ""name:el"": ""\u0394\u03b9\u03b5\u03b8\u03bd\u03ad\u03c2 \u0391\u03b5\u03c1\u03bf\u03b4\u03c1\u03cc\u03bc\u03b9\u03bf \u0392\u03c1\u03c5\u03be\u03b5\u03bb\u03bb\u03ce\u03bd"", ""name:eo"": ""Flughaveno Bruselo Nacia"", ""name:fi"": ""Brysselin lentoasema"", ""name:de"": ""Flughafen Br\u00fcssel-Zaventem"", ""aeroway"": ""aerodrome"", ""name:eu"": ""Bruselako aireportua"", ""name:et"": ""Br\u00fcsseli lennujaam"", ""name:tg"": ""\u0424\u0443\u0440\u0443\u0434\u0433\u043e\u04b3\u0438 \u0431\u0443\u0440\u04ef\u043a\u0441\u0438\u043b"", ""name:es"": ""Aeropuerto de Bruselas-National""}";Belgium;BE
36.8304444, 7.8139422;Aéroport d'Annaba Rabah Bitat / مطار عنابة الدولي - رابح بيطاط;Annaba - Rabah Bitat Airport;Aéroport d'Annaba Rabah Bitat;AAE;DABB;fr:Aéroport d'Annaba - Rabah-Bitat;Q979270;;;مؤسسة تسيير مصالح مطارات الجزائر;;https://www.openstreetmap.org/edit?node=357008304;"IATA;wikipedia;ouraiports.com;Bing";"{""name:el"": ""\u0391\u03b5\u03c1\u03bf\u03b4\u03c1\u03cc\u03bc\u03b9\u03bf \u03c4\u03b7\u03c2 \u0391\u03bd\u03bd\u03ac\u03bc\u03c0\u03b1 \u00ab\u03a1\u03b1\u03bc\u03c0\u03ac\u03c7 \u039c\u03c0\u03b9\u03c4\u03ac\u03c4\u00bb"", ""aeroway"": ""aerodrome"", ""city_served"": ""\u0639\u0646\u0627\u0628\u0629"", ""alt_name"": ""\u0645\u0637\u0627\u0631 \u0639\u0646\u0627\u0628\u0629 - \u0631\u0627\u0628\u062d \u0628\u064a\u0637\u0627\u0637"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0639\u0646\u0627\u0628\u0629 \u0627\u0644\u062f\u0648\u0644\u064a - \u0631\u0627\u0628\u062d \u0628\u064a\u0637\u0627\u0637"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0631\u0627\u0628\u062d \u0628\u06cc\u0637\u0627\u0637"", ""alt_name:ar"": ""\u0645\u0637\u0627\u0631 \u0639\u0646\u0627\u0628\u0629 - \u0631\u0627\u0628\u062d \u0628\u064a\u0637\u0627\u0637"", ""aerodrome"": ""international""}";Algeria;DZ
37.4176216, -5.8949838;Aeropuerto de Sevilla;;;SVQ;LEZL;es:Aeropuerto de Sevilla;Q1344758;http://www.aena.es/csee/Satellite/Aeropuerto-Sevilla/es/Inicio.html;;AENA;;https://www.openstreetmap.org/edit?node=352690279;Gagravarr_Airports;"{""aeroway"": ""aerodrome"", ""alt_name"": ""Aeropuerto de Sevilla - San Pablo"", ""type"": ""civil"", ""name:ko"": ""\uc138\ube44\uc57c \uacf5\ud56d"", ""ref"": ""SVQ"", ""closest_town"": ""Sevilla"", ""aerodrome"": ""international""}";Spain;ES
36.6784433, -4.4958179;Aeropuerto de Málaga - Costa del Sol;Málaga – Costa del Sol Airport;;AGP;LEMG;en:Málaga Airport;Q690894;;;AENA;;https://www.openstreetmap.org/edit?node=435099913;;"{""internet_access:fee"": ""no"", ""aeroway"": ""aerodrome"", ""internet_access"": ""wlan"", ""nohousenumber"": ""yes"", ""addr:postcode"": ""29004"", ""addr:street"": ""Avenida del Comandante Garc\u00eda Morato"", ""wikimedia_commons"": ""Category:M\u00e1laga Airport"", ""aerodrome:type"": ""international"", ""ele"": ""16""}";Spain;ES
-27.1646435, -109.4219438;Aeropuerto Internacional Mataveri;Mataveri International Airport;;IPC;SCIP;es:Aeropuerto Internacional Mataveri;Q1070747;;;FACH - Fuerza Aérea de Chile (Chilean Air Force);;https://www.openstreetmap.org/edit?node=380068210;;"{""international_flights"": ""yes"", ""aeroway"": ""aerodrome"", ""int_name"": ""Mataveri International Airport"", ""alt_name"": ""Aeropuerto de Isla de Pascua"", ""aerodrome"": ""international"", ""ref"": ""IPC"", ""aerodrome:type"": ""military/public"", ""ele"": ""69""}";Chile;CL
34.0555734, -117.6021936;Ontario International Airport;;;ONT;KONT;en:Ontario International Airport;Q949831;https://www.flyontario.com/;;Ontario International Airport Authority;;https://www.openstreetmap.org/edit?node=321769511;;"{""aeroway"": ""aerodrome"", ""old_name"": ""LA/Ontario International Airport"", ""aerodrome"": ""international"", ""ref"": ""ONT"", ""ele"": ""288""}";United States;US
14.6714139, -17.0734659;Dakar-Blaise Diagne;Blaise Diagne International Airport;Aéroport international Blaise-Diagne;DSS;OODQ;en:Blaise Diagne International Airport;Q597308;;;;;https://www.openstreetmap.org/edit?node=321817547;;"{""name:de"": ""Flughafen Dakar-Blaise Diagne"", ""aeroway"": ""aerodrome"", ""aerodrome"": ""international""}";Senegal;SN
13.7342702, -60.953704;Hewanorra International Airport;;;UVF;TLPL;en:Hewanorra International Airport;Q1431475;;;;;https://www.openstreetmap.org/edit?node=360087481;Bing;"{""aeroway"": ""aerodrome"", ""ifr"": ""no"", ""ele"": ""4.27"", ""type"": ""public"", ""vfr"": ""yes"", ""aerodrome:type"": ""international"", ""is_in"": ""Saint Lucia,,St. Lucia""}";St. Lucia;LC
